Name,DT Name,DT Notation
12a_318,12a_318,[4; 10; 14; 20; 2; 16; 24; 8; 12; 22; 6; 18]
12a_319,12a_319,[4; 10; 14; 20; 2; 18; 6; 22; 24; 8; 12; 16]
12a_320,12a_320,[4; 10; 14; 20; 2; 18; 6; 24; 22; 8; 12; 16]
12a_321,12a_321,[4; 10; 14; 20; 2; 18; 8; 22; 24; 12; 6; 16]
12a_322,12a_322,[4; 10; 14; 20; 2; 18; 8; 24; 22; 12; 6; 16]
12a_323,12a_323,[4; 10; 14; 20; 2; 18; 16; 6; 24; 22; 8; 12]
12a_324,12a_324,[4; 10; 14; 20; 2; 18; 24; 6; 12; 22; 8; 16]
12a_325,12a_325,[4; 10; 14; 20; 2; 18; 24; 22; 8; 12; 16; 6]
12a_326,12a_326,[4; 10; 14; 20; 2; 22; 6; 24; 12; 8; 18; 16]
12a_327,12a_327,[4; 10; 14; 20; 2; 24; 16; 6; 12; 22; 8; 18]
12a_328,12a_328,[4; 10; 14; 20; 2; 24; 18; 8; 12; 22; 6; 16]
12a_329,12a_329,[4; 10; 14; 20; 12; 2; 8; 22; 24; 6; 18; 16]
12a_330,12a_330,[4; 10; 14; 20; 12; 2; 8; 24; 22; 6; 18; 16]
12a_331,12a_331,[4; 10; 14; 20; 16; 2; 6; 12; 22; 24; 8; 18]
12a_332,12a_332,[4; 10; 14; 20; 16; 2; 6; 12; 24; 22; 8; 18]
12a_333,12a_333,[4; 10; 14; 20; 16; 2; 18; 24; 12; 22; 8; 6]
12a_334,12a_334,[4; 10; 14; 20; 18; 2; 6; 12; 22; 24; 16; 8]
12a_335,12a_335,[4; 10; 14; 22; 2; 18; 8; 20; 12; 24; 6; 16]
12a_336,12a_336,[4; 10; 14; 22; 2; 18; 8; 24; 20; 12; 16; 6]
12a_337,12a_337,[4; 10; 14; 22; 16; 2; 20; 24; 8; 6; 12; 18]
12a_338,12a_338,[4; 10; 14; 22; 18; 2; 16; 6; 12; 24; 8; 20]
12a_339,12a_339,[4; 10; 14; 22; 20; 2; 18; 24; 6; 12; 8; 16]
12a_340,12a_340,[4; 10; 14; 22; 20; 2; 18; 24; 8; 12; 16; 6]
12a_341,12a_341,[4; 10; 14; 24; 18; 2; 20; 6; 8; 22; 12; 16]
12a_342,12a_342,[4; 10; 14; 24; 18; 2; 22; 6; 20; 8; 12; 16]
12a_343,12a_343,[4; 10; 14; 24; 20; 2; 18; 6; 22; 12; 8; 16]
12a_344,12a_344,[4; 10; 16; 12; 2; 8; 20; 6; 22; 24; 14; 18]
12a_345,12a_345,[4; 10; 16; 12; 2; 8; 20; 6; 24; 22; 14; 18]
12a_346,12a_346,[4; 10; 16; 12; 2; 18; 20; 22; 24; 8; 14; 6]
12a_347,12a_347,[4; 10; 16; 12; 2; 18; 22; 20; 24; 8; 14; 6]
12a_348,12a_348,[4; 10; 16; 12; 18; 2; 22; 6; 24; 8; 14; 20]
12a_349,12a_349,[4; 10; 16; 12; 20; 2; 18; 24; 6; 22; 8; 14]
12a_350,12a_350,[4; 10; 16; 12; 20; 2; 22; 6; 24; 8; 18; 14]
12a_351,12a_351,[4; 10; 16; 12; 20; 2; 22; 18; 6; 24; 8; 14]
12a_352,12a_352,[4; 10; 16; 12; 20; 2; 22; 24; 6; 14; 8; 18]
12a_353,12a_353,[4; 10; 16; 14; 2; 8; 20; 24; 22; 12; 18; 6]
12a_354,12a_354,[4; 10; 16; 14; 2; 18; 22; 20; 24; 8; 6; 12]
12a_355,12a_355,[4; 10; 16; 14; 2; 20; 8; 6; 22; 24; 12; 18]
12a_356,12a_356,[4; 10; 16; 14; 2; 20; 8; 6; 24; 22; 12; 18]
12a_357,12a_357,[4; 10; 16; 14; 2; 22; 8; 18; 6; 24; 12; 20]
12a_358,12a_358,[4; 10; 16; 14; 2; 24; 18; 20; 22; 8; 6; 12]
12a_359,12a_359,[4; 10; 16; 14; 2; 24; 22; 20; 12; 8; 6; 18]
12a_360,12a_360,[4; 10; 16; 14; 12; 2; 22; 20; 24; 6; 8; 18]
12a_361,12a_361,[4; 10; 16; 14; 18; 2; 22; 20; 12; 24; 6; 8]
12a_362,12a_362,[4; 10; 16; 14; 20; 2; 18; 24; 22; 8; 12; 6]
12a_363,12a_363,[4; 10; 16; 14; 20; 2; 22; 18; 6; 24; 12; 8]
12a_364,12a_364,[4; 10; 16; 14; 20; 2; 22; 24; 12; 8; 18; 6]
12a_365,12a_365,[4; 10; 16; 18; 2; 8; 20; 22; 24; 12; 14; 6]
12a_366,12a_366,[4; 10; 16; 18; 2; 8; 20; 22; 24; 14; 12; 6]
12a_367,12a_367,[4; 10; 16; 18; 2; 20; 22; 8; 6; 24; 12; 14]
12a_368,12a_368,[4; 10; 16; 18; 2; 20; 22; 8; 6; 24; 14; 12]
12a_369,12a_369,[4; 10; 16; 18; 2; 20; 22; 24; 6; 8; 12; 14]
12a_370,12a_370,[4; 10; 16; 18; 2; 20; 22; 24; 6; 8; 14; 12]
12a_371,12a_371,[4; 10; 16; 18; 2; 20; 22; 24; 8; 6; 12; 14]
12a_372,12a_372,[4; 10; 16; 18; 2; 20; 22; 24; 8; 6; 14; 12]
12a_373,12a_373,[4; 10; 16; 18; 2; 22; 20; 8; 6; 14; 24; 12]
12a_374,12a_374,[4; 10; 16; 18; 2; 22; 24; 8; 20; 6; 14; 12]
12a_375,12a_375,[4; 10; 16; 18; 2; 22; 24; 20; 6; 8; 14; 12]
12a_376,12a_376,[4; 10; 16; 18; 2; 22; 24; 20; 8; 6; 14; 12]
12a_377,12a_377,[4; 10; 16; 18; 2; 24; 8; 20; 22; 14; 6; 12]
12a_378,12a_378,[4; 10; 16; 18; 2; 24; 22; 8; 20; 6; 14; 12]
12a_379,12a_379,[4; 10; 16; 18; 2; 24; 22; 20; 6; 8; 14; 12]
12a_380,12a_380,[4; 10; 16; 18; 2; 24; 22; 20; 8; 6; 14; 12]
12a_381,12a_381,[4; 10; 16; 18; 12; 2; 22; 8; 6; 24; 14; 20]
12a_382,12a_382,[4; 10; 16; 18; 12; 2; 22; 24; 20; 6; 8; 14]
12a_383,12a_383,[4; 10; 16; 18; 12; 2; 22; 24; 20; 8; 6; 14]
12a_384,12a_384,[4; 10; 16; 18; 12; 2; 24; 22; 20; 6; 8; 14]
12a_385,12a_385,[4; 10; 16; 18; 12; 2; 24; 22; 20; 8; 6; 14]
12a_386,12a_386,[4; 10; 16; 18; 14; 2; 20; 24; 6; 22; 12; 8]
12a_387,12a_387,[4; 10; 16; 18; 14; 2; 20; 24; 22; 8; 12; 6]
12a_388,12a_388,[4; 10; 16; 18; 14; 2; 22; 24; 20; 6; 12; 8]
12a_389,12a_389,[4; 10; 16; 18; 20; 2; 8; 24; 22; 14; 12; 6]
12a_390,12a_390,[4; 10; 16; 20; 2; 18; 8; 22; 24; 12; 14; 6]
12a_391,12a_391,[4; 10; 16; 20; 2; 18; 22; 6; 24; 8; 12; 14]
12a_392,12a_392,[4; 10; 16; 20; 2; 18; 22; 6; 24; 8; 14; 12]
12a_393,12a_393,[4; 10; 16; 20; 2; 18; 22; 8; 24; 14; 6; 12]
12a_394,12a_394,[4; 10; 16; 20; 2; 18; 22; 24; 8; 12; 6; 14]
12a_395,12a_395,[4; 10; 16; 20; 2; 18; 24; 22; 8; 12; 6; 14]
12a_396,12a_396,[4; 10; 16; 20; 2; 22; 24; 6; 14; 8; 18; 12]
12a_397,12a_397,[4; 10; 16; 20; 2; 24; 18; 6; 22; 8; 14; 12]
12a_398,12a_398,[4; 10; 16; 20; 2; 24; 18; 8; 22; 14; 6; 12]
12a_399,12a_399,[4; 10; 16; 20; 2; 24; 18; 22; 8; 14; 6; 12]
12a_400,12a_400,[4; 10; 16; 20; 2; 24; 22; 6; 12; 8; 14; 18]
12a_401,12a_401,[4; 10; 16; 20; 2; 24; 22; 6; 14; 8; 18; 12]
12a_402,12a_402,[4; 10; 16; 20; 2; 24; 22; 8; 12; 14; 6; 18]
12a_403,12a_403,[4; 10; 16; 20; 12; 2; 18; 6; 24; 22; 8; 14]
12a_404,12a_404,[4; 10; 16; 20; 12; 2; 22; 6; 24; 14; 8; 18]
12a_405,12a_405,[4; 10; 16; 20; 12; 2; 22; 8; 24; 6; 14; 18]
12a_406,12a_406,[4; 10; 16; 20; 12; 2; 24; 8; 22; 6; 18; 14]
12a_407,12a_407,[4; 10; 16; 20; 18; 2; 22; 6; 12; 24; 14; 8]
12a_408,12a_408,[4; 10; 16; 22; 2; 18; 6; 20; 24; 8; 14; 12]
12a_409,12a_409,[4; 10; 16; 22; 2; 18; 20; 8; 24; 12; 14; 6]
12a_410,12a_410,[4; 10; 16; 22; 2; 18; 20; 8; 24; 14; 12; 6]
12a_411,12a_411,[4; 10; 16; 22; 2; 18; 20; 24; 8; 12; 14; 6]
12a_412,12a_412,[4; 10; 16; 22; 2; 18; 20; 24; 8; 14; 12; 6]
12a_413,12a_413,[4; 10; 16; 22; 2; 24; 6; 20; 12; 8; 14; 18]
12a_414,12a_414,[4; 10; 16; 22; 12; 2; 8; 20; 24; 6; 14; 18]
12a_415,12a_415,[4; 10; 16; 22; 12; 2; 18; 20; 8; 24; 6; 14]
12a_416,12a_416,[4; 10; 16; 22; 12; 2; 24; 20; 8; 14; 6; 18]
12a_417,12a_417,[4; 10; 16; 22; 14; 2; 20; 24; 6; 8; 12; 18]
12a_418,12a_418,[4; 10; 16; 22; 18; 2; 6; 20; 12; 24; 14; 8]
12a_419,12a_419,[4; 10; 16; 22; 18; 2; 8; 20; 12; 24; 6; 14]
12a_420,12a_420,[4; 10; 18; 12; 2; 8; 20; 22; 6; 24; 14; 16]
12a_421,12a_421,[4; 10; 18; 12; 2; 8; 20; 22; 6; 24; 16; 14]
12a_422,12a_422,[4; 10; 18; 12; 2; 8; 20; 22; 24; 6; 14; 16]
12a_423,12a_423,[4; 10; 18; 12; 2; 8; 20; 22; 24; 6; 16; 14]
12a_424,12a_424,[4; 10; 18; 12; 2; 8; 22; 24; 20; 6; 16; 14]
12a_425,12a_425,[4; 10; 18; 12; 2; 8; 24; 22; 20; 6; 16; 14]
12a_426,12a_426,[4; 10; 18; 12; 2; 16; 20; 8; 24; 22; 14; 6]
12a_427,12a_427,[4; 10; 18; 12; 16; 2; 22; 8; 24; 6; 14; 20]
12a_428,12a_428,[4; 10; 18; 14; 2; 8; 20; 22; 24; 12; 6; 16]
12a_429,12a_429,[4; 10; 18; 14; 2; 8; 20; 24; 22; 12; 6; 16]
12a_430,12a_430,[4; 10; 18; 14; 2; 16; 22; 8; 24; 6; 12; 20]
12a_431,12a_431,[4; 10; 18; 14; 2; 20; 6; 22; 8; 24; 16; 12]
12a_432,12a_432,[4; 10; 18; 14; 2; 20; 8; 22; 6; 24; 12; 16]
12a_433,12a_433,[4; 10; 18; 14; 2; 22; 8; 20; 6; 16; 24; 12]
12a_434,12a_434,[4; 10; 18; 14; 2; 22; 8; 20; 24; 6; 12; 16]
12a_435,12a_435,[4; 10; 18; 14; 2; 22; 16; 8; 20; 6; 24; 12]
12a_436,12a_436,[4; 10; 18; 14; 2; 24; 8; 20; 22; 6; 16; 12]
12a_437,12a_437,[4; 10; 18; 14; 2; 24; 8; 22; 20; 6; 16; 12]
12a_438,12a_438,[4; 10; 18; 14; 16; 2; 20; 8; 24; 22; 12; 6]
12a_439,12a_439,[4; 10; 18; 14; 16; 2; 22; 20; 12; 24; 8; 6]
12a_440,12a_440,[4; 10; 18; 16; 2; 8; 20; 22; 24; 12; 14; 6]
12a_441,12a_441,[4; 10; 18; 16; 2; 8; 20; 22; 24; 14; 12; 6]
12a_442,12a_442,[4; 10; 18; 16; 2; 20; 22; 8; 6; 24; 12; 14]
12a_443,12a_443,[4; 10; 18; 16; 2; 20; 22; 8; 6; 24; 14; 12]
12a_444,12a_444,[4; 10; 18; 16; 2; 22; 20; 8; 6; 14; 24; 12]
12a_445,12a_445,[4; 10; 18; 16; 2; 22; 24; 8; 20; 6; 14; 12]
12a_446,12a_446,[4; 10; 18; 16; 2; 24; 8; 20; 22; 14; 6; 12]
12a_447,12a_447,[4; 10; 18; 16; 2; 24; 22; 8; 20; 6; 14; 12]
12a_448,12a_448,[4; 10; 18; 16; 12; 2; 22; 8; 6; 24; 14; 20]
12a_449,12a_449,[4; 10; 18; 16; 14; 2; 20; 8; 24; 22; 12; 6]
12a_450,12a_450,[4; 10; 18; 16; 14; 2; 20; 24; 6; 22; 12; 8]
12a_451,12a_451,[4; 10; 18; 16; 14; 2; 22; 24; 20; 6; 12; 8]
12a_452,12a_452,[4; 10; 18; 20; 2; 22; 8; 6; 24; 14; 12; 16]
12a_453,12a_453,[4; 10; 18; 20; 12; 2; 22; 24; 8; 6; 16; 14]
12a_454,12a_454,[4; 10; 18; 20; 12; 2; 24; 22; 8; 6; 16; 14]
12a_455,12a_455,[4; 10; 18; 20; 16; 2; 22; 8; 12; 24; 14; 6]
12a_456,12a_456,[4; 10; 18; 22; 12; 2; 24; 20; 8; 14; 6; 16]
12a_457,12a_457,[4; 10; 18; 22; 16; 2; 6; 20; 12; 24; 8; 14]
12a_458,12a_458,[4; 10; 18; 22; 16; 2; 6; 24; 12; 14; 8; 20]
12a_459,12a_459,[4; 10; 18; 22; 16; 2; 8; 20; 12; 24; 14; 6]
12a_460,12a_460,[4; 10; 18; 24; 14; 2; 20; 8; 6; 22; 12; 16]
12a_461,12a_461,[4; 10; 18; 24; 14; 2; 22; 8; 20; 6; 12; 16]
12a_462,12a_462,[4; 10; 20; 12; 14; 2; 8; 22; 24; 6; 18; 16]
12a_463,12a_463,[4; 10; 20; 12; 14; 2; 8; 24; 22; 6; 18; 16]
12a_464,12a_464,[4; 10; 20; 12; 16; 2; 18; 24; 8; 22; 6; 14]
12a_465,12a_465,[4; 10; 20; 12; 16; 2; 22; 8; 24; 6; 18; 14]
12a_466,12a_466,[4; 10; 20; 12; 16; 2; 22; 18; 8; 24; 6; 14]
12a_467,12a_467,[4; 10; 20; 12; 16; 2; 22; 24; 8; 14; 6; 18]
12a_468,12a_468,[4; 10; 20; 14; 2; 18; 8; 22; 12; 24; 6; 16]
12a_469,12a_469,[4; 10; 20; 14; 2; 24; 18; 8; 22; 6; 12; 16]
12a_470,12a_470,[4; 10; 20; 14; 2; 24; 22; 8; 12; 6; 18; 16]
12a_471,12a_471,[4; 10; 20; 14; 12; 2; 8; 24; 22; 6; 18; 16]
12a_472,12a_472,[4; 10; 20; 14; 12; 2; 18; 22; 8; 24; 16; 6]
12a_473,12a_473,[4; 10; 20; 14; 16; 2; 18; 24; 22; 6; 12; 8]
12a_474,12a_474,[4; 10; 20; 14; 16; 2; 22; 24; 12; 6; 18; 8]
12a_475,12a_475,[4; 10; 20; 16; 2; 18; 8; 22; 12; 24; 14; 6]
12a_476,12a_476,[4; 10; 20; 16; 12; 2; 18; 22; 8; 24; 6; 14]
12a_477,12a_477,[4; 10; 20; 16; 12; 2; 24; 8; 22; 6; 18; 14]
12a_478,12a_478,[4; 10; 20; 16; 12; 2; 24; 22; 8; 14; 6; 18]
12a_479,12a_479,[4; 10; 20; 16; 14; 2; 18; 24; 22; 12; 6; 8]
12a_480,12a_480,[4; 10; 20; 18; 2; 24; 6; 8; 22; 14; 12; 16]
12a_481,12a_481,[4; 10; 20; 18; 12; 2; 22; 24; 8; 6; 16; 14]
12a_482,12a_482,[4; 10; 20; 18; 12; 2; 24; 22; 8; 6; 16; 14]
12a_483,12a_483,[4; 10; 20; 18; 16; 2; 6; 24; 22; 14; 12; 8]
12a_484,12a_484,[4; 10; 20; 22; 2; 18; 8; 6; 12; 24; 14; 16]
12a_485,12a_485,[4; 10; 20; 22; 12; 2; 18; 6; 8; 24; 16; 14]
12a_486,12a_486,[4; 10; 20; 22; 12; 2; 24; 6; 8; 14; 16; 18]
12a_487,12a_487,[4; 10; 20; 22; 14; 2; 18; 24; 6; 12; 16; 8]
12a_488,12a_488,[4; 10; 20; 22; 14; 2; 18; 24; 8; 12; 6; 16]
12a_489,12a_489,[4; 10; 20; 24; 14; 2; 18; 8; 22; 12; 6; 16]
12a_490,12a_490,[4; 10; 22; 14; 2; 18; 8; 20; 24; 12; 6; 16]
12a_491,12a_491,[4; 10; 22; 16; 12; 2; 8; 20; 24; 6; 14; 18]
12a_492,12a_492,[4; 10; 22; 16; 14; 2; 20; 8; 24; 6; 12; 18]
12a_493,12a_493,[4; 10; 22; 18; 14; 2; 20; 24; 6; 8; 12; 16]
12a_494,12a_494,[4; 10; 22; 18; 14; 2; 20; 24; 8; 6; 12; 16]
12a_495,12a_495,[4; 10; 22; 20; 2; 18; 8; 6; 24; 12; 14; 16]
12a_496,12a_496,[4; 12; 14; 16; 18; 2; 10; 20; 22; 24; 6; 8]
12a_497,12a_497,[4; 12; 14; 16; 18; 2; 24; 22; 20; 8; 6; 10]
12a_498,12a_498,[4; 12; 14; 16; 18; 2; 24; 22; 20; 8; 10; 6]
12a_499,12a_499,[4; 12; 14; 16; 18; 2; 24; 22; 20; 10; 8; 6]
12a_500,12a_500,[4; 12; 14; 16; 18; 20; 2; 6; 24; 22; 10; 8]
12a_501,12a_501,[4; 12; 14; 16; 18; 20; 2; 24; 22; 10; 8; 6]
12a_502,12a_502,[4; 12; 14; 16; 18; 22; 2; 6; 8; 24; 10; 20]
12a_503,12a_503,[4; 12; 14; 16; 18; 22; 2; 6; 20; 8; 24; 10]
12a_504,12a_504,[4; 12; 14; 16; 18; 22; 2; 8; 6; 24; 10; 20]
12a_505,12a_505,[4; 12; 14; 16; 18; 22; 2; 20; 8; 6; 24; 10]
12a_506,12a_506,[4; 12; 14; 16; 18; 24; 2; 22; 20; 8; 10; 6]
12a_507,12a_507,[4; 12; 14; 16; 20; 2; 10; 6; 22; 24; 8; 18]
12a_508,12a_508,[4; 12; 14; 16; 20; 2; 10; 6; 24; 22; 8; 18]
12a_509,12a_509,[4; 12; 14; 16; 20; 2; 10; 22; 8; 24; 6; 18]
12a_510,12a_510,[4; 12; 14; 16; 20; 2; 10; 24; 22; 8; 18; 6]
12a_511,12a_511,[4; 12; 14; 16; 20; 2; 24; 6; 8; 22; 10; 18]
12a_512,12a_512,[4; 12; 14; 16; 20; 2; 24; 6; 10; 22; 8; 18]
12a_513,12a_513,[4; 12; 14; 16; 20; 2; 24; 8; 6; 22; 10; 18]
12a_514,12a_514,[4; 12; 14; 16; 20; 2; 24; 10; 22; 8; 18; 6]
12a_515,12a_515,[4; 12; 14; 16; 20; 2; 24; 18; 6; 22; 8; 10]
12a_516,12a_516,[4; 12; 14; 16; 20; 2; 24; 18; 6; 22; 10; 8]
12a_517,12a_517,[4; 12; 14; 16; 20; 18; 2; 6; 24; 22; 10; 8]
12a_518,12a_518,[4; 12; 14; 16; 20; 18; 2; 24; 22; 10; 8; 6]
12a_519,12a_519,[4; 12; 14; 16; 20; 22; 2; 6; 24; 8; 10; 18]
12a_520,12a_520,[4; 12; 14; 16; 20; 22; 2; 6; 24; 10; 8; 18]
12a_521,12a_521,[4; 12; 14; 16; 20; 24; 2; 6; 10; 22; 8; 18]
12a_522,12a_522,[4; 12; 14; 16; 20; 24; 2; 10; 22; 8; 18; 6]
12a_523,12a_523,[4; 12; 14; 16; 22; 2; 10; 20; 8; 24; 6; 18]
12a_524,12a_524,[4; 12; 14; 16; 22; 18; 2; 8; 6; 24; 10; 20]
12a_525,12a_525,[4; 12; 14; 16; 22; 20; 2; 18; 6; 24; 10; 8]
12a_526,12a_526,[4; 12; 14; 16; 24; 2; 10; 20; 22; 6; 8; 18]
12a_527,12a_527,[4; 12; 14; 16; 24; 2; 10; 20; 22; 8; 6; 18]
12a_528,12a_528,[4; 12; 14; 18; 16; 2; 24; 22; 20; 8; 6; 10]
12a_529,12a_529,[4; 12; 14; 18; 16; 20; 2; 24; 8; 22; 10; 6]
12a_530,12a_530,[4; 12; 14; 18; 16; 20; 2; 24; 22; 6; 10; 8]
12a_531,12a_531,[4; 12; 14; 18; 20; 2; 10; 22; 24; 8; 6; 16]
12a_532,12a_532,[4; 12; 14; 18; 20; 2; 10; 24; 22; 8; 6; 16]
12a_533,12a_533,[4; 12; 14; 18; 20; 2; 24; 6; 22; 8; 10; 16]
12a_534,12a_534,[4; 12; 14; 18; 20; 2; 24; 6; 22; 10; 8; 16]
12a_535,12a_535,[4; 12; 14; 18; 20; 2; 24; 10; 22; 8; 6; 16]
12a_536,12a_536,[4; 12; 14; 18; 20; 16; 2; 24; 22; 8; 10; 6]
12a_537,12a_537,[4; 12; 14; 18; 20; 16; 2; 24; 22; 10; 8; 6]
12a_538,12a_538,[4; 12; 14; 18; 20; 22; 2; 24; 6; 8; 10; 16]
12a_539,12a_539,[4; 12; 14; 18; 20; 22; 2; 24; 6; 10; 8; 16]
12a_540,12a_540,[4; 12; 14; 18; 20; 22; 2; 24; 10; 8; 6; 16]
12a_541,12a_541,[4; 12; 14; 18; 20; 24; 2; 10; 22; 8; 6; 16]
12a_542,12a_542,[4; 12; 14; 18; 22; 20; 2; 24; 8; 6; 10; 16]
12a_543,12a_543,[4; 12; 14; 18; 22; 20; 2; 24; 10; 6; 16; 8]
12a_544,12a_544,[4; 12; 14; 18; 24; 2; 10; 20; 22; 8; 16; 6]
12a_545,12a_545,[4; 12; 14; 18; 24; 2; 10; 22; 20; 8; 16; 6]
12a_546,12a_546,[4; 12; 14; 18; 24; 20; 2; 8; 22; 6; 10; 16]
12a_547,12a_547,[4; 12; 14; 20; 16; 22; 2; 8; 24; 10; 6; 18]
12a_548,12a_548,[4; 12; 14; 20; 18; 2; 10; 22; 24; 8; 6; 16]
12a_549,12a_549,[4; 12; 14; 20; 18; 2; 10; 24; 22; 8; 6; 16]
12a_550,12a_550,[4; 12; 14; 20; 18; 2; 24; 10; 22; 8; 6; 16]
12a_551,12a_551,[4; 12; 14; 20; 18; 22; 2; 24; 10; 8; 6; 16]
12a_552,12a_552,[4; 12; 14; 20; 18; 24; 2; 10; 22; 8; 6; 16]
12a_553,12a_553,[4; 12; 14; 22; 18; 2; 10; 20; 8; 24; 6; 16]
12a_554,12a_554,[4; 12; 16; 14; 18; 22; 2; 6; 20; 8; 24; 10]
12a_555,12a_555,[4; 12; 16; 14; 20; 2; 8; 24; 22; 10; 18; 6]
12a_556,12a_556,[4; 12; 16; 14; 20; 2; 10; 6; 22; 24; 8; 18]
12a_557,12a_557,[4; 12; 16; 14; 20; 2; 10; 6; 24; 22; 8; 18]
12a_558,12a_558,[4; 12; 16; 14; 20; 2; 18; 22; 24; 8; 10; 6]
12a_559,12a_559,[4; 12; 16; 14; 20; 2; 18; 22; 24; 10; 8; 6]
12a_560,12a_560,[4; 12; 16; 14; 20; 2; 24; 6; 10; 22; 8; 18]
12a_561,12a_561,[4; 12; 16; 14; 20; 2; 24; 18; 6; 22; 10; 8]
12a_562,12a_562,[4; 12; 16; 14; 20; 18; 2; 6; 24; 22; 10; 8]
12a_563,12a_563,[4; 12; 16; 14; 20; 22; 2; 6; 24; 8; 10; 18]
12a_564,12a_564,[4; 12; 16; 14; 20; 22; 2; 6; 24; 10; 8; 18]
12a_565,12a_565,[4; 12; 16; 14; 20; 22; 2; 18; 6; 24; 10; 8]
12a_566,12a_566,[4; 12; 16; 14; 22; 20; 2; 18; 6; 24; 10; 8]
12a_567,12a_567,[4; 12; 16; 18; 14; 2; 20; 22; 24; 8; 10; 6]
12a_568,12a_568,[4; 12; 16; 18; 14; 22; 2; 8; 6; 24; 10; 20]
12a_569,12a_569,[4; 12; 16; 18; 14; 22; 2; 20; 6; 8; 24; 10]
12a_570,12a_570,[4; 12; 16; 18; 14; 22; 2; 20; 8; 6; 24; 10]
12a_571,12a_571,[4; 12; 16; 18; 20; 2; 8; 22; 24; 14; 10; 6]
12a_572,12a_572,[4; 12; 16; 18; 20; 2; 10; 22; 6; 24; 14; 8]
12a_573,12a_573,[4; 12; 16; 18; 20; 2; 10; 22; 24; 8; 14; 6]
12a_574,12a_574,[4; 12; 16; 18; 20; 2; 22; 10; 6; 8; 24; 14]
12a_575,12a_575,[4; 12; 16; 18; 20; 2; 22; 10; 8; 6; 24; 14]
12a_576,12a_576,[4; 12; 16; 18; 20; 2; 22; 24; 6; 8; 10; 14]
12a_577,12a_577,[4; 12; 16; 18; 20; 2; 22; 24; 6; 10; 8; 14]
12a_578,12a_578,[4; 12; 16; 18; 20; 2; 22; 24; 10; 8; 6; 14]
12a_579,12a_579,[4; 12; 16; 18; 20; 2; 24; 10; 22; 8; 6; 14]
12a_580,12a_580,[4; 12; 16; 18; 20; 2; 24; 22; 6; 8; 10; 14]
12a_581,12a_581,[4; 12; 16; 18; 20; 2; 24; 22; 6; 10; 8; 14]
12a_582,12a_582,[4; 12; 16; 18; 20; 2; 24; 22; 10; 8; 6; 14]
12a_583,12a_583,[4; 12; 16; 18; 20; 14; 2; 24; 22; 8; 6; 10]
12a_584,12a_584,[4; 12; 16; 18; 20; 14; 2; 24; 22; 8; 10; 6]
12a_585,12a_585,[4; 12; 16; 18; 20; 14; 2; 24; 22; 10; 8; 6]
12a_586,12a_586,[4; 12; 16; 18; 22; 2; 20; 8; 6; 24; 10; 14]
12a_587,12a_587,[4; 12; 16; 18; 22; 2; 20; 10; 6; 24; 14; 8]
12a_588,12a_588,[4; 12; 16; 18; 22; 2; 20; 10; 24; 8; 14; 6]
12a_589,12a_589,[4; 12; 16; 18; 22; 2; 20; 24; 6; 10; 14; 8]
12a_590,12a_590,[4; 12; 16; 20; 14; 2; 8; 10; 22; 24; 6; 18]
12a_591,12a_591,[4; 12; 16; 20; 14; 2; 10; 8; 22; 24; 6; 18]
12a_592,12a_592,[4; 12; 16; 20; 14; 22; 2; 8; 24; 6; 10; 18]
12a_593,12a_593,[4; 12; 16; 20; 18; 2; 10; 22; 24; 8; 14; 6]
12a_594,12a_594,[4; 12; 16; 20; 18; 2; 22; 24; 10; 8; 6; 14]
12a_595,12a_595,[4; 12; 16; 20; 18; 2; 24; 10; 22; 8; 6; 14]
12a_596,12a_596,[4; 12; 16; 20; 18; 2; 24; 22; 10; 8; 6; 14]
12a_597,12a_597,[4; 12; 16; 20; 18; 14; 2; 24; 22; 8; 6; 10]
12a_598,12a_598,[4; 12; 16; 20; 22; 2; 18; 10; 24; 14; 8; 6]
12a_599,12a_599,[4; 12; 16; 20; 22; 2; 18; 24; 10; 14; 8; 6]
12a_600,12a_600,[4; 12; 16; 20; 22; 14; 2; 10; 24; 6; 8; 18]
12a_601,12a_601,[4; 12; 16; 20; 22; 14; 2; 10; 24; 8; 6; 18]
12a_602,12a_602,[4; 12; 16; 22; 14; 2; 18; 20; 24; 10; 6; 8]
12a_603,12a_603,[4; 12; 16; 22; 14; 2; 18; 20; 24; 10; 8; 6]
12a_604,12a_604,[4; 12; 16; 22; 14; 20; 2; 8; 24; 10; 18; 6]
12a_605,12a_605,[4; 12; 16; 22; 18; 2; 10; 20; 24; 14; 6; 8]
12a_606,12a_606,[4; 12; 16; 22; 18; 2; 10; 20; 24; 14; 8; 6]
12a_607,12a_607,[4; 12; 16; 22; 18; 2; 20; 24; 8; 10; 14; 6]
12a_608,12a_608,[4; 12; 16; 22; 18; 2; 20; 24; 10; 8; 14; 6]
12a_609,12a_609,[4; 12; 16; 22; 18; 2; 24; 20; 10; 6; 14; 8]
12a_610,12a_610,[4; 12; 16; 22; 20; 2; 18; 6; 24; 10; 8; 14]
12a_611,12a_611,[4; 12; 16; 22; 20; 2; 18; 8; 24; 10; 14; 6]
12a_612,12a_612,[4; 12; 16; 22; 20; 2; 18; 10; 24; 14; 8; 6]
12a_613,12a_613,[4; 12; 16; 22; 20; 2; 18; 24; 10; 14; 8; 6]
12a_614,12a_614,[4; 12; 16; 24; 20; 2; 8; 6; 22; 10; 18; 14]
